Season,Player_ID,Player_Name,Position,Team,Conference,Usage_Overall,Team_Total_Usage,Player_Usage_Share,Rank_Within_Team,Top_Player_Flag,Top_3_Flag,Top_Player_Share,Top_3_Share,Distinct_Season_Count
2021,4594749,Michael Trigg,TE,USC,Pac-12,0.042,2.071,2.0%,9,0,0,22.8%,56.1%,3.00
2021,4594984,Tavierre Dunlap,RB,Michigan,Big Ten,0.055,1.737,3.2%,9,0,0,21.6%,51.1%,3.00
2021,4595341,Caleb Hood,RB,North Carolina,ACC,0.082,2.081,3.9%,8,0,0,30.5%,48.7%,3.00
2021,4595342,Oronde Gadsden II,TE,Syracuse,ACC,0.017,1.837,0.9%,16,0,0,28.3%,67.8%,3.00
2021,4595348,Malik Nabers,WR,LSU,SEC,0.061,1.955,3.1%,8,0,0,26.7%,51.2%,3.00
2021,4595354,Gabe Ervin,RB,Nebraska,Big Ten,0.170,1.983,8.6%,3,0,1,27.9%,45.6%,3.00
2021,4596346,Jordan Dingle,TE,Kentucky,SEC,0.014,1.563,0.9%,19,0,0,33.9%,57.2%,3.00
2021,4596347,Donaven McCulley,WR,Indiana,Big Ten,0.359,2.542,14.1%,2,0,1,19.4%,44.3%,3.00
2021,4596437,AJ Green,RB,Arkansas,SEC,0.085,1.578,5.4%,6,0,0,30.9%,48.0%,3.00
2021,4596439,Dominic Lovett,WR,Missouri,SEC,0.048,2.039,2.4%,12,0,0,25.6%,55.9%,3.00
2021,4596448,Mar'Keise Irving,RB,Minnesota,Big Ten,0.195,2.047,9.5%,5,0,0,18.8%,54.3%,3.00
2021,4596472,Jalon Daniels,QB,Kansas,Big 12,0.395,2.121,18.6%,2,0,1,20.4%,50.2%,3.00
2021,4596539,Yulkeith Brown,WR,Texas A&M,SEC,0.029,1.989,1.5%,17,0,0,23.0%,50.5%,2.00
2021,4596596,J.J. Jones,WR,North Carolina,ACC,0.036,2.081,1.7%,15,0,0,30.5%,48.7%,3.00
2021,4596602,Brashard Smith,RB,Miami,ACC,0.038,2.788,1.4%,14,0,0,26.4%,55.1%,3.00
2021,4596608,Chance Luper,WR,Missouri,SEC,0.068,2.039,3.3%,7,0,0,25.6%,55.9%,1.00
2021,4597500,Adonai Mitchell,WR,Georgia,SEC,0.063,2.060,3.1%,10,0,0,18.7%,41.6%,3.00
2021,4597679,Luke Altmyer,QB,Ole Miss,SEC,0.164,1.698,9.7%,3,0,1,30.5%,51.1%,3.00
2021,4599739,Kendre Miller,RB,TCU,Big 12,0.131,2.366,5.5%,5,0,0,22.1%,50.9%,2.00
2021,4600597,Montorie Foster,WR,Michigan State,Big Ten,0.041,1.697,2.4%,10,0,0,31.3%,64.6%,3.00
2021,4600603,Drew Carter,QB,Colorado,Pac-12,0.090,1.652,5.4%,5,0,0,30.3%,54.4%,2.00
2021,4600981,Patrick Bryant,WR,Illinois,Big Ten,0.030,2.154,1.4%,16,0,0,21.5%,52.6%,3.00
2021,4601080,Raheim Sanders,RB,Arkansas,SEC,0.144,1.578,9.1%,2,0,1,30.9%,48.0%,3.00
2021,4601283,Trevion Cooley,RB,Louisville,ACC,0.130,1.778,7.3%,3,0,1,32.8%,51.8%,3.00
2021,4602192,Landen King,TE,Auburn,SEC,0.035,1.982,1.8%,13,0,0,27.3%,53.6%,3.00
2021,4602788,Jackson Meeks,WR,Georgia,SEC,0.023,2.060,1.1%,21,0,0,18.7%,41.6%,3.00
2021,4602937,Colten Gauthier,QB,South Carolina,SEC,0.014,2.054,0.7%,17,0,0,26.4%,53.8%,2.00
2021,4602966,Jacob Gill,WR,Northwestern,Big Ten,0.024,2.254,1.1%,18,0,0,18.8%,50.2%,3.00
2021,4602969,Bryson Nesbit,TE,North Carolina,ACC,0.027,2.081,1.3%,18,0,0,30.5%,48.7%,3.00
2021,4603185,Markus Allen,WR,Wisconsin,Big Ten,0.031,1.651,1.9%,14,0,0,21.7%,54.0%,2.00
2021,4603186,Jack Bech,WR,LSU,SEC,0.060,1.955,3.1%,9,0,0,26.7%,51.2%,3.00
2021,4603746,Malik Rutherford,WR,Georgia Tech,ACC,0.083,2.035,4.1%,6,0,0,25.5%,59.6%,3.00
2021,4605477,Alante Brown,WR,Nebraska,Big Ten,0.016,1.983,0.8%,20,0,0,27.9%,45.6%,3.00
2021,4605489,Damien Alford,WR,Syracuse,ACC,0.034,1.837,1.9%,12,0,0,28.3%,67.8%,3.00
2021,4605835,Jay Woolfolk,QB,Virginia,ACC,0.186,1.760,10.6%,2,0,1,40.7%,60.5%,2.00
2021,4606669,Victor Konopka,TE,Rutgers,Big Ten,0.021,1.746,1.2%,17,0,0,25.7%,45.4%,2.00
2021,4608679,Will Sheppard,WR,Vanderbilt,SEC,0.099,2.047,4.8%,8,0,0,21.6%,52.3%,3.00
2021,4608686,Kyle Monangai,RB,Rutgers,Big Ten,0.093,1.746,5.3%,7,0,0,25.7%,45.4%,3.00
2021,4608858,Dan Villari,TE,Michigan,Big Ten,0.040,1.737,2.3%,14,0,0,21.6%,51.1%,3.00
2021,4609049,Carl Richardson,QB,Northwestern,Big Ten,0.032,2.254,1.4%,13,0,0,18.8%,50.2%,2.00
2021,4612078,JaCobian Morgan,QB,Syracuse,ACC,0.019,1.837,1.0%,13,0,0,28.3%,67.8%,1.00
2021,4612246,Sahmir Hagans,WR,Duke,ACC,0.015,1.765,0.8%,20,0,0,26.6%,57.6%,3.00
2021,4612266,Rufus Harvey,WR,Mississippi State,SEC,0.032,1.925,1.7%,15,0,0,38.6%,56.7%,2.00
2021,4612350,Donovan Eaglin,RB,Michigan State,Big Ten,0.094,1.697,5.5%,6,0,0,31.3%,64.6%,1.00
2021,4612411,Chase Penry,WR,Colorado,Pac-12,0.025,1.652,1.5%,15,0,0,30.3%,54.4%,2.00
2021,4612826,Ladd McConkey,WR,Georgia,SEC,0.046,2.060,2.2%,11,0,0,18.7%,41.6%,3.00
2021,4613050,Quentin Skinner,WR,Kansas,Big 12,0.018,2.121,0.8%,18,0,0,20.4%,50.2%,3.00
2021,4613165,Demick Starling,WR,Virginia,ACC,0.019,1.760,1.1%,13,0,0,40.7%,60.5%,2.00
2021,4635008,Keon Coleman,WR,Michigan State,Big Ten,0.037,1.697,2.2%,12,0,0,31.3%,64.6%,3.00
2021,4677280,Julian Gray,WR,NC State,ACC,0.022,1.720,1.3%,16,0,0,34.2%,57.8%,3.00
2021,4678006,Elijah Arroyo,TE,Miami,ACC,0.016,2.788,0.6%,20,0,0,26.4%,55.1%,3.00
2021,4678008,Jonathon Brooks,RB,Texas,Big 12,0.099,1.764,5.6%,6,0,0,22.1%,53.9%,3.00
2021,4680024,Da'Wain Lofton,WR,Virginia Tech,ACC,0.031,1.922,1.6%,13,0,0,24.9%,46.3%,3.00
2021,4682509,Malik McClain,WR,Florida State,ACC,0.039,1.869,2.1%,12,0,0,26.9%,59.3%,3.00
2021,4682565,Tyler Macon,QB,Missouri,SEC,0.146,2.039,7.2%,4,0,0,25.6%,55.9%,2.00
2021,4682640,Joshua McCray,RB,Illinois,Big Ten,0.168,2.154,7.8%,5,0,0,21.5%,52.6%,3.00
2021,4682648,Malachi Fields,WR,Virginia,ACC,0.030,1.760,1.7%,11,0,0,40.7%,60.5%,3.00
2021,4682652,Devin Neal,RB,Kansas,Big 12,0.236,2.121,11.1%,3,0,1,20.4%,50.2%,3.00
2021,4682745,Jaylen Wright,RB,Tennessee,SEC,0.135,2.079,6.5%,6,0,0,23.7%,41.4%,3.00
2021,4682792,Jed Castles,TE,Texas Tech,Big 12,0.015,2.395,0.6%,22,0,0,18.6%,48.7%,1.00
2021,4682828,Gabriel Watson,RB,Texas,Big 12,0.074,1.764,4.2%,9,0,0,22.1%,53.9%,1.00
2021,4682927,Billy Wiles,QB,Clemson,ACC,0.051,2.213,2.3%,14,0,0,23.6%,42.8%,1.00
2021,4683062,Xavier Worthy,WR,Texas,Big 12,0.102,1.764,5.8%,5,0,0,22.1%,53.9%,3.00
2021,4683111,Jaden Bradley,WR,Pittsburgh,ACC,0.023,1.807,1.3%,16,0,0,32.2%,51.6%,2.00
2021,4683151,Deion Burks,WR,Purdue,Big Ten,0.019,2.176,0.9%,21,0,0,23.7%,46.8%,3.00
2021,4683153,Skyler Bell,WR,Wisconsin,Big Ten,0.017,1.651,1.0%,17,0,0,21.7%,54.0%,3.00
2021,4683158,Arland Bruce IV,WR,Iowa,Big Ten,0.050,1.734,2.9%,9,0,0,24.5%,58.8%,2.00
2021,4683159,Lewis Bond,WR,Boston College,ACC,0.014,2.001,0.7%,20,0,0,21.3%,53.6%,3.00
2021,4683165,Jaden Nixon,RB,Oklahoma State,Big 12,0.088,2.221,4.0%,9,0,0,24.4%,53.8%,3.00
2021,4683178,David Holloman,RB,Indiana,Big Ten,0.044,2.542,1.7%,16,0,0,19.4%,44.3%,2.00
2021,4683219,Patrick Smith,RB,Vanderbilt,SEC,0.145,2.047,7.1%,5,0,0,21.6%,52.3%,3.00
2021,4683227,Joseph Manjack,WR,USC,Pac-12,0.019,2.071,0.9%,17,0,0,22.8%,56.1%,2.00
2021,4683234,La'Vell Wright,RB,Kentucky,SEC,0.065,1.563,4.2%,7,0,0,33.9%,57.2%,2.00
2021,4683237,Keagan Johnson,WR,Iowa,Big Ten,0.060,1.734,3.5%,8,0,0,24.5%,58.8%,3.00
2021,4683265,Weston Wolff,TE,Maryland,Big Ten,0.019,1.831,1.0%,18,0,0,31.8%,47.1%,1.00
2021,4683311,Sam Vidlak,QB,Oregon State,Pac-12,0.048,1.676,2.9%,9,0,0,26.0%,53.4%,1.00
2021,4683314,Xavier Coleman,RB,Boston College,ACC,0.042,2.001,2.1%,11,0,0,21.3%,53.6%,3.00
2021,4683423,Riley Leonard,QB,Duke,ACC,0.233,1.765,13.2%,3,0,1,26.6%,57.6%,3.00
2021,4683501,Emmett Morehead,QB,Boston College,ACC,0.221,2.001,11.0%,4,0,0,21.3%,53.6%,3.00
2021,4683543,RJ Garcia II,WR,Kansas State,Big 12,0.026,2.012,1.3%,13,0,0,23.7%,57.6%,3.00
2021,4683667,Trenten Howland,RB,Indiana,Big Ten,0.057,2.542,2.2%,13,0,0,19.4%,44.3%,3.00
2021,4683719,Jaden Bray,WR,Oklahoma State,Big 12,0.040,2.221,1.8%,14,0,0,24.4%,53.8%,3.00
2021,4683852,Dez Williams,WR,Wake Forest,ACC,0.017,1.730,1.0%,18,0,0,33.4%,49.7%,1.00
2021,4684003,Tahj Bullock,QB,Virginia Tech,ACC,0.149,1.922,7.8%,5,0,0,24.9%,46.3%,1.00
2021,4684173,O'Mega Blake,WR,South Carolina,SEC,0.015,2.054,0.7%,15,0,0,26.4%,53.8%,3.00
2021,4684525,Eli Sanders,RB,Iowa State,Big 12,0.062,1.777,3.5%,6,0,0,31.9%,61.0%,3.00
2021,4684902,Ryan King,WR,Georgia Tech,ACC,0.048,2.035,2.4%,12,0,0,25.5%,59.6%,2.00
2021,4684929,Clayton Barbour,WR,Oklahoma State,Big 12,0.013,2.221,0.6%,20,0,0,24.4%,53.8%,1.00
2021,4684954,Marco Lee,RB,Virginia Tech,ACC,0.030,1.922,1.6%,15,0,0,24.9%,46.3%,1.00
2021,4685018,Jake Neufeld,WR,TCU,Big 12,0.015,2.366,0.6%,21,0,0,22.1%,50.9%,1.00
2021,4685035,Zach Evans,RB,TCU,Big 12,0.268,2.366,11.3%,3,0,1,22.1%,50.9%,3.00
2021,4685091,Jack Miller III,QB,Ohio State,Big Ten,0.072,2.154,3.3%,11,0,0,25.7%,42.9%,2.00
2021,4685110,Anthony Smith,WR,NC State,ACC,0.045,1.720,2.6%,10,0,0,34.2%,57.8%,3.00
2021,4685123,Tank Smith,RB,Penn State,Big Ten,0.029,1.937,1.5%,12,0,0,29.3%,51.9%,3.00
2021,4685144,Moose Muhammad III,WR,Texas A&M,SEC,0.068,1.989,3.4%,9,0,0,23.0%,50.5%,3.00
2021,4685183,John Paul Richardson,WR,Oklahoma State,Big 12,0.055,2.221,2.5%,11,0,0,24.4%,53.8%,3.00
2021,4685184,Donald Chaney Jr.,RB,Miami,ACC,0.086,2.788,3.1%,9,0,0,26.4%,55.1%,3.00
2021,4685186,Tyler Van Dyke,QB,Miami,ACC,0.512,2.788,18.4%,2,0,1,26.4%,55.1%,3.00
2021,4685188,Michael Redding III,WR,Miami,ACC,0.016,2.788,0.6%,20,0,0,26.4%,55.1%,2.00
2021,4685201,Tanner McKee,QB,Stanford,Pac-12,0.627,2.205,28.4%,1,1,1,28.4%,47.8%,2.00
2021,4685247,Braelon Allen,RB,Wisconsin,Big Ten,0.272,1.651,16.5%,2,0,1,21.7%,54.0%,3.00
2021,4685720,Bryce Young,QB,Alabama,SEC,0.559,2.023,27.6%,1,1,1,27.6%,49.8%,2.00
2021,4685723,Roydell Williams,RB,Alabama,SEC,0.082,2.023,4.1%,8,0,0,27.6%,49.8%,3.00
2021,4685739,Tre Bradford,RB,LSU,SEC,0.027,1.955,1.4%,18,0,0,26.7%,51.2%,2.00
2021,4685740,Max Johnson,QB,LSU,SEC,0.522,1.955,26.7%,1,1,1,26.7%,51.2%,3.00
2021,4685769,Justin Robinson,WR,Georgia,SEC,0.029,2.060,1.4%,17,0,0,18.7%,41.6%,3.00
2021,4685828,Stevie Rocker,RB,Arizona,Pac-12,0.056,2.116,2.6%,10,0,0,21.2%,57.3%,1.00
2021,4685975,Chance Lovertich,QB,Mississippi State,SEC,0.144,1.925,7.5%,4,0,0,38.6%,56.7%,2.00
2021,4686093,E.J. Williams,WR,Clemson,ACC,0.034,2.213,1.5%,19,0,0,23.6%,42.8%,3.00
2021,4686095,Kobe Pace,RB,Clemson,ACC,0.164,2.213,7.4%,3,0,1,23.6%,42.8%,3.00
2021,4686096,Hunter Helms,QB,Clemson,ACC,0.080,2.213,3.6%,7,0,0,23.6%,42.8%,2.00
2021,4686104,Johnny Wilson,WR,Arizona State,Pac-12,0.080,1.654,4.8%,6,0,0,31.7%,59.2%,3.00
2021,4686223,Malachi Thomas,RB,Virginia Tech,ACC,0.148,1.922,7.7%,6,0,0,24.9%,46.3%,3.00
2021,4686248,Nate Boerkircher,TE,Nebraska,Big Ten,0.015,1.983,0.8%,21,0,0,27.9%,45.6%,3.00
2021,4686255,Marcus Fleming,WR,Maryland,Big Ten,0.048,1.831,2.6%,15,0,0,31.8%,47.1%,1.00
2021,4686301,Marcus Pierce,RB,Tennessee,SEC,0.067,2.079,3.2%,10,0,0,23.7%,41.4%,1.00
2021,4686328,Malik Bowen-Sims,WR,Duke,ACC,0.020,1.765,1.1%,17,0,0,26.6%,57.6%,3.00
2021,4686343,Braden Smith,WR,Louisville,ACC,0.085,1.778,4.8%,4,0,0,32.8%,51.8%,3.00
2021,4686374,Steven McBride,WR,Kansas,Big 12,0.039,2.121,1.8%,15,0,0,20.4%,50.2%,2.00
2021,4686377,Amauri Pesek-Hickson,RB,Kansas,Big 12,0.109,2.121,5.1%,6,0,0,20.4%,50.2%,1.00
2021,4686378,Malik Johnson,RB,Kansas,Big 12,0.034,2.121,1.6%,16,0,0,20.4%,50.2%,1.00
2021,4686382,Jared Casey,TE,Kansas,Big 12,0.076,2.121,3.6%,8,0,0,20.4%,50.2%,3.00
2021,4686422,Xavier Hutchinson,WR,Iowa State,Big 12,0.109,1.777,6.1%,4,0,0,31.9%,61.0%,2.00
2021,4686424,Daniel Jackson,WR,Iowa State,Big 12,0.015,1.777,0.8%,17,0,0,31.9%,61.0%,3.00
2021,4686472,Marvin Mims,WR,Oklahoma,Big 12,0.044,2.213,2.0%,13,0,0,20.5%,50.8%,2.00
2021,4686473,Jaden Knowles,RB,Oklahoma,Big 12,0.079,2.213,3.6%,7,0,0,20.5%,50.8%,1.00
2021,4686767,Chris Carpenter,WR,Colorado,Pac-12,0.025,1.652,1.5%,15,0,0,30.3%,54.4%,1.00
2021,4686769,Ashaad Clayton,RB,Colorado,Pac-12,0.087,1.652,5.3%,6,0,0,30.3%,54.4%,1.00
2021,4686775,Montana Lemonious-Craig,WR,Colorado,Pac-12,0.038,1.652,2.3%,12,0,0,30.3%,54.4%,3.00
2021,4686781,Brenden Rice,WR,Colorado,Pac-12,0.052,1.652,3.1%,8,0,0,30.3%,54.4%,3.00
2021,4686782,Jayle Stacks,RB,Colorado,Pac-12,0.020,1.652,1.2%,17,0,0,30.3%,54.4%,2.00
2021,4687476,Jake Arthurs,RB,Northwestern,Big Ten,0.032,2.254,1.4%,13,0,0,18.8%,50.2%,2.00
2021,4687700,Malachi Holt-Bennett,WR,Indiana,Big Ten,0.026,2.542,1.0%,19,0,0,19.4%,44.3%,2.00
2021,4688552,Keleki Latu,TE,California,Pac-12,0.038,2.197,1.7%,12,0,0,31.0%,66.1%,2.00
2021,4688813,Josh Downs,WR,North Carolina,ACC,0.157,2.081,7.5%,3,0,1,30.5%,48.7%,2.00
2021,4688817,Elijah Green,RB,North Carolina,ACC,0.053,2.081,2.5%,11,0,0,30.5%,48.7%,3.00
2021,4688818,D.J. Jones,RB,North Carolina,ACC,0.117,2.081,5.6%,7,0,0,30.5%,48.7%,2.00
2021,4688825,Landon Stevens,WR,North Carolina,ACC,0.014,2.081,0.7%,20,0,0,30.5%,48.7%,1.00
2021,4688835,Roman Hemby,RB,Maryland,Big Ten,0.068,1.831,3.7%,9,0,0,31.8%,47.1%,3.00
2021,4689114,Jaxson Dart,QB,USC,Pac-12,0.458,2.071,22.1%,2,0,1,22.8%,56.1%,3.00
2021,4689334,Malik Heath,WR,Mississippi State,SEC,0.062,1.925,3.2%,7,0,0,38.6%,56.7%,2.00
2021,4689336,Caleb Ducking,WR,Mississippi State,SEC,0.050,1.925,2.6%,9,0,0,38.6%,56.7%,2.00
2021,4689338,Dillon Johnson,RB,Mississippi State,SEC,0.154,1.925,8.0%,3,0,1,38.6%,56.7%,3.00
2021,4689340,J.J. Jernighan,RB,Mississippi State,SEC,0.036,1.925,1.9%,14,0,0,38.6%,56.7%,2.00
2021,4689342,Omni Wells,RB,Mississippi State,SEC,0.023,1.925,1.2%,16,0,0,38.6%,56.7%,1.00
2021,4689351,Carson Banks,WR,Mississippi State,SEC,0.016,1.925,0.8%,17,0,0,38.6%,56.7%,1.00
2021,4689352,Brodie King,WR,Mississippi State,SEC,0.049,1.925,2.5%,11,0,0,38.6%,56.7%,1.00
2021,4689690,Trent Davis,RB,Duke,ACC,0.064,1.765,3.6%,7,0,0,26.6%,57.6%,1.00
2021,4689721,Ty Robinson,WR,Colorado,Pac-12,0.033,1.652,2.0%,13,0,0,30.3%,54.4%,2.00
2021,4690300,Will Rolapp,WR,Michigan,Big Ten,0.013,1.737,0.7%,21,0,0,21.6%,51.1%,1.00
2021,4690302,Isaiah Gash,RB,Michigan,Big Ten,0.043,1.737,2.5%,12,0,0,21.6%,51.1%,2.00
2021,4690602,Jacob Kraft,WR,Boston College,ACC,0.015,2.001,0.7%,18,0,0,21.3%,53.6%,1.00
2021,4690923,Ben Sinnott,TE,Kansas State,Big 12,0.024,2.012,1.2%,14,0,0,23.7%,57.6%,3.00
2021,4690972,Ja'Quinden Jackson,RB,Utah,Pac-12,0.032,1.764,1.8%,13,0,0,25.4%,64.0%,3.00
2021,4690977,Donovan Smith,QB,Texas Tech,Big 12,0.336,2.395,14.0%,3,0,1,18.6%,48.7%,3.00
2021,4691547,Preston Daniel,TE,Florida State,ACC,0.016,1.869,0.9%,18,0,0,26.9%,59.3%,3.00
2021,4691688,Robbie Ouzts,TE,Alabama,SEC,0.026,2.023,1.3%,19,0,0,27.6%,49.8%,3.00
2021,4692022,Javon Baker,WR,Alabama,SEC,0.038,2.023,1.9%,14,0,0,27.6%,49.8%,2.00
2021,4692518,Brian Darby,WR,Oklahoma,Big 12,0.029,2.213,1.3%,19,0,0,20.5%,50.8%,1.00
2021,4692530,Chandler Morris,QB,TCU,Big 12,0.415,2.366,17.5%,2,0,1,22.1%,50.9%,3.00
2021,4692534,Jackson Sumlin,TE,Oklahoma,Big 12,0.031,2.213,1.4%,18,0,0,20.5%,50.8%,1.00
2021,4692538,Jalin Conyers,TE,Arizona State,Pac-12,0.031,1.654,1.9%,14,0,0,31.7%,59.2%,3.00
2021,4692541,Michael Cox,RB,Missouri,SEC,0.040,2.039,2.0%,14,0,0,25.6%,55.9%,2.00
2021,4692549,D'ionte Smith,WR,Missouri,SEC,0.024,2.039,1.2%,17,0,0,25.6%,55.9%,1.00
2021,4692550,Trevon West,WR,Oklahoma,Big 12,0.027,2.213,1.2%,20,0,0,20.5%,50.8%,1.00
2021,4692557,Dee Beckwith,WR,Tennessee,SEC,0.014,2.079,0.7%,22,0,0,23.7%,41.4%,2.00
2021,4692590,Jalin Hyatt,WR,Tennessee,SEC,0.050,2.079,2.4%,12,0,0,23.7%,41.4%,2.00
2021,4692666,Earnest Crownover,RB,Texas A&M,SEC,0.035,1.989,1.8%,15,0,0,23.0%,50.5%,3.00
2021,4692679,Deondre Jackson,RB,Texas A&M,SEC,0.016,1.989,0.8%,18,0,0,23.0%,50.5%,2.00
2021,4692806,Challen Faamatau,RB,Maryland,Big Ten,0.107,1.831,5.8%,4,0,0,31.8%,47.1%,1.00
2021,4692826,Payton Mangrum,WR,South Carolina,SEC,0.013,2.054,0.6%,19,0,0,26.4%,53.8%,2.00
2021,4692835,Jalen Brooks,WR,South Carolina,SEC,0.070,2.054,3.4%,9,0,0,26.4%,53.8%,2.00
2021,4692838,Zach Middleton,RB,Oklahoma State,Big 12,0.029,2.221,1.3%,17,0,0,24.4%,53.8%,2.00
2021,4692846,Cale Cabbiness,WR,Oklahoma State,Big 12,0.015,2.221,0.7%,19,0,0,24.4%,53.8%,3.00
2021,4692922,Josh Oglesby,RB,Arkansas,SEC,0.029,1.578,1.8%,14,0,0,30.9%,48.0%,1.00
2021,4693184,Andrew Sowinski,WR,Purdue,Big Ten,0.026,2.176,1.2%,18,0,0,23.7%,46.8%,3.00
2021,4693615,Charlie Spegal,RB,Indiana,Big Ten,0.095,2.542,3.7%,7,0,0,19.4%,44.3%,1.00
2021,4695266,Blackmon Huckabee Jr.,WR,Clemson,ACC,0.010,2.213,0.5%,28,0,0,23.6%,42.8%,1.00
2021,4695580,Malcolm Johnson Jr.,WR,Auburn,SEC,0.028,1.982,1.4%,17,0,0,27.3%,53.6%,3.00
2021,4695600,Bryson Barnes,QB,Utah,Pac-12,0.044,1.764,2.5%,8,0,0,25.4%,64.0%,3.00
2021,4696315,Will Taylor,WR,Clemson,ACC,0.033,2.213,1.5%,20,0,0,23.6%,42.8%,2.00
2021,4696686,Deuce Spann,WR,Illinois,Big Ten,0.015,2.154,0.7%,19,0,0,21.5%,52.6%,3.00
2021,4696690,Reggie Love III,RB,Illinois,Big Ten,0.116,2.154,5.4%,6,0,0,21.5%,52.6%,3.00
2021,4696700,Tip Reiman,TE,Illinois,Big Ten,0.016,2.154,0.7%,18,0,0,21.5%,52.6%,3.00
2021,4696717,Brian Kowall,RB,UCLA,Pac-12,0.077,1.676,4.6%,6,0,0,31.3%,58.2%,2.00
2021,4697122,Gaston Moore,QB,Tennessee,SEC,0.028,2.079,1.3%,20,0,0,23.7%,41.4%,3.00
2021,4697623,Jayden de Laura,QB,Washington State,Pac-12,0.521,1.942,26.8%,1,1,1,26.8%,61.4%,2.00
2021,4697625,Victor Gabalis,QB,Washington State,Pac-12,0.219,1.942,11.3%,3,0,1,26.8%,61.4%,1.00
2021,4697663,Javon Forward,TE,Washington,Pac-12,0.015,2.016,0.7%,19,0,0,26.7%,46.1%,1.00
2021,4697741,Jalen John,RB,Arizona,Pac-12,0.110,2.116,5.2%,7,0,0,21.2%,57.3%,1.00
2021,4697799,Deonce Elliott,RB,Arizona State,Pac-12,0.036,1.654,2.2%,13,0,0,31.7%,59.2%,1.00
2021,4697815,Rachaad White,RB,Arizona State,Pac-12,0.307,1.654,18.6%,2,0,1,31.7%,59.2%,1.00
2021,4697844,Rara Thomas,WR,Mississippi State,SEC,0.050,1.925,2.6%,9,0,0,38.6%,56.7%,3.00
2021,4698836,Jay Sharp,RB,Auburn,SEC,0.086,1.982,4.3%,6,0,0,27.3%,53.6%,1.00
2021,4700456,Jaden Williams,WR,Boston College,ACC,0.039,2.001,1.9%,12,0,0,21.3%,53.6%,3.00
2021,4700811,Ja'Quez Cross,RB,Purdue,Big Ten,0.066,2.176,3.0%,10,0,0,23.7%,46.8%,1.00
2021,4708049,Gavin Bartholomew,TE,Pittsburgh,ACC,0.028,1.807,1.5%,14,0,0,32.2%,51.6%,3.00
2021,4708127,Monaray Baldwin,WR,Baylor,Big 12,0.020,1.715,1.2%,12,0,0,25.5%,60.1%,3.00
2021,4708487,Jaquez Moore,RB,Duke,ACC,0.032,1.765,1.8%,14,0,0,26.6%,57.6%,3.00
2021,4709392,Anthony Tyus III,RB,Northwestern,Big Ten,0.086,2.254,3.8%,8,0,0,18.8%,50.2%,3.00
2021,4710341,Jarquez Hunter,RB,Auburn,SEC,0.114,1.982,5.8%,4,0,0,27.3%,53.6%,3.00
2021,4710714,De'Zhaun Stribling,WR,Washington State,Pac-12,0.054,1.942,2.8%,9,0,0,26.8%,61.4%,3.00
2021,4711055,Dorian Singer,WR,Arizona,Pac-12,0.060,2.116,2.8%,8,0,0,21.2%,57.3%,3.00
2021,4712328,Anthony Simpson,WR,Arizona,Pac-12,0.017,2.116,0.8%,17,0,0,21.2%,57.3%,2.00
2021,4873170,Deion Smith,WR,LSU,SEC,0.045,1.955,2.3%,14,0,0,26.7%,51.2%,3.00
2021,4873637,Cody Brown,RB,Miami,ACC,0.079,2.788,2.8%,10,0,0,26.4%,55.1%,2.00
2021,4874519,Gunnar Gundy,QB,Oklahoma State,Big 12,0.011,2.221,0.5%,21,0,0,24.4%,53.8%,3.00
2021,4874527,Sam Jackson,WR,TCU,Big 12,0.034,2.366,1.4%,15,0,0,22.1%,50.9%,2.00
2021,4874627,Nehemiah Martinez,WR,Texas Tech,Big 12,0.015,2.395,0.6%,22,0,0,18.6%,48.7%,2.00
2021,4875197,Tiyon Evans,RB,Tennessee,SEC,0.180,2.079,8.7%,3,0,1,23.7%,41.4%,2.00
2021,4875209,Andison Coby,WR,Tennessee,SEC,0.038,2.079,1.8%,17,0,0,23.7%,41.4%,3.00
2021,4875267,George Hart III,RB,Arizona State,Pac-12,0.048,1.654,2.9%,10,0,0,31.7%,59.2%,3.00
2021,4875380,Winston Eubanks,WR,Penn State,Big Ten,0.015,1.937,0.8%,17,0,0,29.3%,51.9%,1.00
2021,4875853,Cody Jackson,WR,Oklahoma,Big 12,0.055,2.213,2.5%,11,0,0,20.5%,50.8%,1.00
2021,4875855,Ralph Rucker,QB,Oklahoma,Big 12,0.026,2.213,1.2%,21,0,0,20.5%,50.8%,1.00
2021,4878484,Grover Bortolotti,RB,Wisconsin,Big Ten,0.071,1.651,4.3%,7,0,0,21.7%,54.0%,1.00
2021,4879189,Hal Presley,WR,Baylor,Big 12,0.015,1.715,0.9%,16,0,0,25.5%,60.1%,3.00
2021,4879196,Gavin Yates,TE,Baylor,Big 12,0.019,1.715,1.1%,13,0,0,25.5%,60.1%,3.00
2021,4879611,Amari Daniels,RB,Texas A&M,SEC,0.073,1.989,3.7%,8,0,0,23.0%,50.5%,3.00
2021,4879614,Blake Bost,QB,Texas A&M,SEC,0.043,1.989,2.2%,13,0,0,23.0%,50.5%,1.00
2021,4880047,Jacoby Boykins,WR,Alabama,SEC,0.013,2.023,0.6%,21,0,0,27.6%,49.8%,1.00
2021,4880101,Tyrone Howell,WR,Kansas State,Big 12,0.036,2.012,1.8%,10,0,0,23.7%,57.6%,1.00
2021,4880608,Juju McDowell,RB,South Carolina,SEC,0.109,2.054,5.3%,5,0,0,26.4%,53.8%,3.00
