Season,Id,Name,Position,Team,Conference,Usage Overall,Usage Pass,Usage Rush,Usage FirstDown,Usage SecondDown,Usage ThirdDown,Usage StandardDowns,Usage PassingDowns
2021,4603185,Markus Allen,WR,Wisconsin,B1G,0.031,0.086,0.011,0.016,0.024,0.087,0.021,0.063
2021,4603186,Jack Bech,WR,LSU,SEC,0.06,0.111,0,0.043,0.069,0.085,0.046,0.091
2021,4603192,Logan Diggs,RB,Notre Dame,Ind,0.106,0.025,0.188,0.106,0.126,0.069,0.123,0.061
2021,4603746,Malik Rutherford,WR,Georgia Tech,ACC,0.083,0.152,0,0.1,0.067,0.091,0.07,0.118
2021,4604004,Keelan Marion,WR,UConn,Ind,0.055,0.098,0,0.052,0.031,0.08,0.046,0.069
2021,4605477,Alante Brown,WR,Nebraska,B1G,0.016,0.031,0,0.032,0,0,0.021,0
2021,4605489,Damien Alford,WR,Syracuse,ACC,0.034,0.087,0,0.028,0.034,0.055,0.022,0.058
2021,4605835,Jay Woolfolk,QB,Virginia,ACC,0.186,0.225,0.129,0.157,0.187,0.241,0.152,0.273
2021,4605841,Nathan Carter,RB,UConn,Ind,0.189,0.048,0.374,0.217,0.231,0.1,0.219,0.142
2021,4605842,Jhaylin Embry,WR,Bowling Green,MAC,0.051,0.03,0.082,0.07,0.044,0.022,0.048,0.055
2021,4605858,Rivaldo Fairweather,TE,Florida International,CUSA,0.032,0.057,0,0,0.063,0.048,0.024,0.048
2021,4605869,Terry Wilkins,RB,Middle Tennessee,CUSA,0.014,0,0.024,0,0,0.083,0,0.056
2021,4605998,Logan Fife,QB,Fresno State,MWC,0.208,0.308,0.105,0.194,0.261,0.188,0.222,0.174
2021,4606001,Elelyon Noa,RB,Utah State,MWC,0.161,0.028,0.291,0.188,0.153,0.112,0.188,0.104
2021,4606194,Seth Henigan,QB,Memphis,AAC,0.609,0.99,0.161,0.563,0.606,0.688,0.529,0.76
2021,4606669,Victor Konopka,TE,Rutgers,B1G,0.021,0.049,0,0,0.062,0,0,0.056
2021,4606713,Brandon Hayes,WR,Southern Miss,CUSA,0.019,0.1,0,0.037,0,0,0.025,0
2021,4607267,Malik Sherrod,RB,Fresno State,MWC,0.034,0.011,0.062,0.03,0.052,0.016,0.032,0.04
2021,4608003,Onuma Dieke,WR,Massachusetts,Ind,0.042,0.089,0.003,0.053,0.021,0.05,0.039,0.049
2021,4608450,Taylor Thompson,TE,Charlotte,CUSA,0.038,0.077,0,0.047,0.04,0.024,0.038,0.038
2021,4608450,Taylor Thompson,TE,Charlotte,,0.038,0.077,0,0.047,0.04,0.024,0.038,0.038
2021,4608533,E.J. Horton,WR,Marshall,CUSA,0.029,0.052,0,0.041,0.028,0,0.026,0.038
2021,4608589,Tristian Brank,TE,Akron,MAC,0.038,0.066,0.004,0.033,0.062,0.018,0.033,0.049
2021,4608606,Tyson Mobley,WR,Coastal Carolina,SBC,0.025,0.049,0.01,0.038,0.01,0.019,0.025,0.025
2021,4608607,Lincoln Pare,RB,Arkansas State,SBC,0.193,0.063,0.432,0.266,0.16,0.106,0.238,0.123
2021,4608679,Will Sheppard,WR,Vanderbilt,SEC,0.099,0.192,0,0.086,0.107,0.117,0.074,0.149
2021,4608686,Kyle Monangai,RB,Rutgers,B1G,0.093,0.029,0.146,0.089,0.104,0.102,0.094,0.092
2021,4608750,Jonzell Norrils,RB,Akron,MAC,0.233,0.066,0.423,0.307,0.207,0.134,0.291,0.124
2021,4608764,Jamel Starks,RB,Houston,AAC,0.014,0,0.024,0,0.042,0,0,0.048
2021,4608772,Brian Brewton,RB,UConn,Ind,0.034,0.039,0.029,0.05,0.037,0.009,0.051,0.01
2021,4608793,Jabre Barber,WR,Troy,SBC,0.055,0.089,0.008,0.038,0.068,0.071,0.045,0.074
2021,4608810,Tez Johnson,WR,Troy,SBC,0.102,0.175,0.006,0.115,0.092,0.081,0.098,0.11
2021,4608858,Dan Villari,TE,Michigan,B1G,0.04,0.019,0.053,0.008,0.045,0.098,0.025,0.081
2021,4608922,Braydon Bennett,RB,Coastal Carolina,SBC,0.12,0.073,0.154,0.134,0.131,0.061,0.129,0.09
2021,4609042,Ryan Razzano,RB,Buffalo,MAC,0.013,0,0.019,0.026,0,0,0.014,0
2021,4609049,Carl Richardson,QB,Northwestern,B1G,0.032,0.043,0.021,0.026,0.016,0.023,0.032,0.031
2021,4609151,Josh Edwards,RB,Arkansas State,SBC,0.036,0,0.091,0.091,0,0,0.067,0
2021,4609242,Isaiah Davis,WR,UTSA,CUSA,0.017,0.033,0,0.038,0,0,0.026,0
2021,4610131,Parker Navarro,QB,UCF,AAC,0.035,0.016,0.054,0.027,0.024,0.054,0.046,0.012
2021,4610703,Jalen White,RB,Georgia Southern,SBC,0.073,0.004,0.115,0.099,0.063,0.043,0.083,0.053
2021,4611516,Holden Willis,TE,South Florida,AAC,0.029,0.061,0,0,0,0.154,0,0.08
2021,4611985,Zyell Griffin,WR,UNLV,MWC,0.045,0.084,0,0.032,0.068,0.027,0.04,0.056
2021,4612078,JaCobian Morgan,QB,Syracuse,ACC,0.019,0.04,0,0,0,0.091,0,0.037
2021,4612197,Jace Taylor,WR,New Mexico,MWC,0.015,0.029,0,0,0,0.059,0.012,0.019
2021,4612210,Joseph McKay,RB,East Carolina,AAC,0.062,0,0.095,0.069,0.087,0,0.087,0
2021,4612211,Jaison Patterson,RB,Bowling Green,MAC,0.109,0.04,0.207,0.122,0.112,0.083,0.125,0.081
2021,4612246,Sahmir Hagans,WR,Duke,ACC,0.015,0.033,0,0,0.024,0.029,0.014,0.018
2021,4612266,Rufus Harvey,WR,Mississippi State,SEC,0.032,0.04,0,0.039,0.027,0.024,0.026,0.044
2021,4612350,Donovan Eaglin,RB,Michigan State,B1G,0.094,0,0.158,0.032,0.174,0.111,0.113,0
2021,4612411,Chase Penry,WR,Colorado,PAC,0.025,0.058,0,0.025,0.022,0.035,0.028,0.021
2021,4612558,Anderson Castle,RB,App State,SBC,0.076,0,0.133,0.085,0.072,0.066,0.08,0.069
2021,4612826,Ladd McConkey,WR,Georgia,SEC,0.046,0.095,0.008,0.037,0.053,0.063,0.037,0.071
2021,4612845,Malik Cooper,WR,Temple,AAC,0.052,0.019,0.095,0.025,0.078,0.068,0.033,0.086
2021,4613032,Nate Noel,RB,App State,SBC,0.213,0.019,0.365,0.255,0.187,0.177,0.23,0.172
2021,4613050,Quentin Skinner,WR,Kansas,B12,0.018,0.036,0,0.043,0,0,0.025,0
2021,4613059,Devontae Houston,RB,UConn,Ind,0.057,0.076,0.033,0.093,0.057,0,0.076,0.021
2021,4613067,Zion Bowens,WR,Hawai'i,MWC,0.049,0.091,0,0.031,0.078,0.03,0.034,0.084
2021,4613087,Jamaal Bell,WR,Nevada,MWC,0.053,0.076,0.009,0.057,0.028,0.077,0.054,0.052
2021,4613104,Malachi Corley,WR,Western Kentucky,CUSA,0.092,0.131,0.004,0.083,0.098,0.105,0.084,0.115
2021,4613105,Miles Davis,RB,BYU,Ind,0.017,0,0.029,0.04,0,0,0.024,0
2021,4613155,Connor Cigelske,QB,Georgia Southern,SBC,0.5,0.952,0.256,0.451,0.5,0.593,0.365,0.829
2021,4613157,Jake Clemons,TE,Charlotte,CUSA,0.018,0.032,0,0.04,0,0,0.026,0
2021,4613157,Jake Clemons,TE,Charlotte,,0.018,0.032,0,0.04,0,0,0.026,0
2021,4613165,Demick Starling,WR,Virginia,ACC,0.019,0.034,0,0.018,0.031,0,0.019,0.017
2021,4613193,Joshua Cobbs,WR,Wyoming,MWC,0.041,0.112,0.002,0.039,0.045,0.04,0.036,0.052
2021,4613199,Josh Sterzer,TE,Utah State,MWC,0.031,0.06,0,0.045,0.019,0.029,0.029,0.036
2021,4613202,Kyle Williams,WR,UNLV,MWC,0.101,0.191,0.005,0.1,0.086,0.116,0.105,0.094
2021,4613214,Connor Witthoft,TE,New Mexico,MWC,0.022,0.038,0.007,0.018,0.023,0.016,0.017,0.03
2021,4618083,Ethan Hampton,QB,Northern Illinois,MAC,0.405,1,0.12,0.412,0.231,0.714,0.381,0.438
2021,4635008,Keon Coleman,WR,Michigan State,B1G,0.037,0.065,0,0.031,0.03,0.06,0.029,0.05
2021,4677280,Julian Gray,WR,NC State,ACC,0.022,0.048,0,0.015,0.024,0.038,0.01,0.063
2021,4678006,Elijah Arroyo,TE,Miami,ACC,0.016,0.029,0,0.022,0,0.032,0.024,0
2021,4678008,Jonathon Brooks,RB,Texas,B12,0.099,0.011,0.168,0.108,0.116,0.057,0.103,0.089
2021,4680018,Alton McCaskill,RB,Houston,AAC,0.219,0.047,0.395,0.274,0.175,0.174,0.248,0.156
2021,4680023,Brandon Epton Jr.,RB,SMU,AAC,0.115,0.011,0.254,0.151,0.132,0.032,0.149,0.039
2021,4680024,Da'Wain Lofton,WR,Virginia Tech,ACC,0.031,0.071,0,0.018,0.022,0.059,0.023,0.049
2021,4680029,Keith Jackson,RB,North Texas,CUSA,0.026,0,0.034,0.029,0.036,0,0.017,0.056
2021,4682509,Malik McClain,WR,Florida State,ACC,0.039,0.083,0,0.044,0.024,0.057,0.041,0.033
2021,4682518,Nick Vattiato,QB,Middle Tennessee,CUSA,0.512,0.888,0.105,0.412,0.593,0.603,0.425,0.714
2021,4682565,Tyler Macon,QB,Missouri,SEC,0.146,0.182,0.112,0.116,0.101,0.227,0.138,0.162
2021,4682627,Darez Snider,RB,Miami (OH),MAC,0.045,0,0.08,0.032,0.058,0.056,0.029,0.079
2021,4682628,Trey Urwiler,WR,Northern Illinois,MAC,0.013,0.05,0,0,0.036,0,0,0.048
2021,4682640,Joshua McCray,RB,Illinois,B1G,0.168,0.006,0.291,0.228,0.172,0.062,0.219,0.07
2021,4682648,Malachi Fields,WR,Virginia,ACC,0.03,0.042,0,0.04,0.033,0,0.037,0.014
2021,4682652,Devin Neal,RB,Kansas,B12,0.236,0.024,0.396,0.283,0.251,0.127,0.283,0.134
2021,4682745,Jaylen Wright,RB,Tennessee,SEC,0.135,0.021,0.219,0.145,0.136,0.111,0.148,0.096
2021,4682761,Luke Wysong,WR,New Mexico,MWC,0.08,0.097,0.07,0.088,0.102,0.051,0.072,0.096
2021,4682792,Jed Castles,TE,Texas Tech,B12,0.015,0.03,0,0.036,0,0,0.021,0
2021,4682828,Gabriel Watson,RB,Texas,B12,0.074,0,0.112,0.048,0.048,0.12,0.059,0.118
2021,4682904,Zahir Abdus-Salaam,RB,Western Michigan,MAC,0.052,0.008,0.078,0.064,0.053,0.031,0.06,0.033
2021,4682927,Billy Wiles,QB,Clemson,ACC,0.051,0.071,0.024,0.025,0.097,0.045,0.048,0.054
2021,4683012,Eddie Lee Marburger,QB,UTSA,CUSA,0.067,0.113,0.017,0.08,0.026,0.107,0.073,0.053
2021,4683062,Xavier Worthy,WR,Texas,B12,0.102,0.221,0.002,0.116,0.097,0.088,0.111,0.082
2021,4683111,Jaden Bradley,WR,Pittsburgh,ACC,0.023,0.039,0.005,0.016,0.023,0.043,0.017,0.039
2021,4683114,Will Pauling,WR,Cincinnati,AAC,0.043,0.1,0,0.065,0,0,0.055,0
2021,4683151,Deion Burks,WR,Purdue,B1G,0.019,0.011,0.029,0.028,0.018,0,0.024,0
2021,4683153,Skyler Bell,WR,Wisconsin,B1G,0.017,0.059,0,0,0,0.091,0,0.067
2021,4683158,Arland Bruce IV,WR,Iowa,B1G,0.05,0.08,0.022,0.036,0.07,0.053,0.038,0.073
2021,4683159,Lewis Bond,WR,Boston College,ACC,0.014,0.024,0,0,0,0.063,0,0.037
2021,4683165,Jaden Nixon,RB,Oklahoma State,B12,0.088,0.016,0.13,0.06,0.096,0.138,0.077,0.138
2021,4683178,David Holloman,RB,Indiana,B1G,0.044,0,0.1,0.07,0.044,0,0.06,0.019
2021,4683219,Patrick Smith,RB,Vanderbilt,SEC,0.145,0.045,0.258,0.181,0.148,0.091,0.165,0.109
2021,4683220,Alex Berrouet,RB,Colorado State,MWC,0.085,0,0.156,0.091,0.13,0.053,0.1,0.045
2021,4683227,Joseph Manjack,WR,USC,PAC,0.019,0.03,0,0.011,0.028,0.023,0.014,0.027
2021,4683234,La'Vell Wright,RB,Kentucky,SEC,0.065,0,0.108,0.065,0.075,0.053,0.075,0.031
2021,4683237,Keagan Johnson,WR,Iowa,B1G,0.06,0.116,0.01,0.058,0.06,0.069,0.058,0.064
2021,4683243,Mitchell Evans,TE,Notre Dame,Ind,0.015,0.033,0,0,0.026,0.043,0.019,0
2021,4683265,Weston Wolff,TE,Maryland,B1G,0.019,0.04,0,0,0.056,0,0.023,0
2021,4683272,Willie Shaw III,RB,Toledo,MAC,0.066,0.029,0.098,0.056,0.087,0.067,0.057,0.087
2021,4683282,Justin Lynch,RB,Temple,AAC,0.323,0.433,0.199,0.302,0.301,0.396,0.306,0.353
2021,4683296,Keyonta Lanier,WR,New Mexico,MWC,0.043,0.095,0,0.032,0.045,0.077,0.041,0.05
2021,4683297,Gerick Robinson,WR,Colorado State,MWC,0.012,0.027,0,0,0,0.053,0,0.045
2021,4683308,Tanner Arkin,TE,Colorado State,MWC,0.012,0.027,0,0.03,0,0,0.017,0
2021,4683311,Sam Vidlak,QB,Oregon State,PAC,0.048,0.115,0,0.036,0.043,0.083,0.04,0.077
2021,4683314,Xavier Coleman,RB,Boston College,ACC,0.042,0.027,0.052,0.058,0.045,0,0.047,0.024
2021,4683386,William Haskell,QB,San Diego State,MWC,0.063,0.08,0.05,0.073,0.057,0.051,0.085,0.015
2021,4683423,Riley Leonard,QB,Duke,ACC,0.233,0.281,0.189,0.242,0.22,0.242,0.231,0.239
2021,4683451,Cameron Friel,QB,UNLV,MWC,0.446,0.806,0.049,0.332,0.481,0.611,0.362,0.593
2021,4683471,Brady Olson,QB,Massachusetts,Ind,0.482,0.901,0.112,0.47,0.452,0.536,0.411,0.626
2021,4683501,Emmett Morehead,QB,Boston College,ACC,0.221,0.404,0.066,0.13,0.25,0.357,0.129,0.372
2021,4683531,Aaron Turner,WR,UConn,Ind,0.066,0.115,0.004,0.054,0.086,0.063,0.062,0.073
2021,4683543,RJ Garcia II,WR,Kansas State,B12,0.026,0.043,0.015,0.019,0.027,0.043,0.013,0.053
2021,4683561,Mareyohn Hrabowski,TE,Western Michigan,MAC,0.072,0.01,0.104,0.063,0.078,0.098,0.087,0.028
2021,4683665,Zuberi Mobley,RB,Florida Atlantic,CUSA,0.072,0.065,0.087,0.077,0.043,0.063,0.091,0.04
2021,4683666,Zamar Wise,WR,Massachusetts,Ind,0.101,0.078,0.12,0.062,0.145,0.122,0.08,0.143
2021,4683667,Trenten Howland,RB,Indiana,B1G,0.057,0,0.095,0.075,0.057,0.036,0.077,0.024
2021,4683719,Jaden Bray,WR,Oklahoma State,B12,0.04,0.079,0,0.037,0.023,0.078,0.036,0.049
2021,4683792,Evan Olaes,QB,Colorado State,MWC,0.125,0.097,0.15,0.108,0.122,0.118,0.127,0.12
2021,4683852,Dez Williams,WR,Wake Forest,ACC,0.017,0.036,0,0,0.059,0,0,0.077
2021,4683886,Jahmal Edrine,WR,Florida Atlantic,CUSA,0.014,0.022,0,0,0.043,0,0,0.04
2021,4684003,Tahj Bullock,QB,Virginia Tech,ACC,0.149,0.238,0.109,0.087,0.136,0.222,0.143,0.167
2021,4684083,Tyler Phommachanh,QB,UConn,Ind,0.495,0.664,0.24,0.451,0.46,0.639,0.492,0.5
2021,4684091,Jamari Gassett,WR,Buffalo,MAC,0.044,0.094,0,0.054,0.023,0.027,0.039,0.055
2021,4684173,O'Mega Blake,WR,South Carolina,SEC,0.015,0.059,0,0.03,0,0,0.021,0
2021,4684281,Jairus Mack,WR,Charlotte,CUSA,0.036,0.044,0.024,0.044,0.049,0,0.03,0.047
2021,4684281,Jairus Mack,WR,Charlotte,,0.036,0.044,0.024,0.044,0.049,0,0.03,0.047
2021,4684525,Eli Sanders,RB,Iowa State,B12,0.062,0.03,0.096,0.078,0.067,0,0.065,0.053
2021,4684625,Montrell Johnson,RB,Louisiana,SBC,0.177,0.021,0.303,0.183,0.163,0.174,0.203,0.116
2021,4684902,Ryan King,WR,Georgia Tech,ACC,0.048,0.091,0,0.083,0,0.067,0.051,0.042
2021,4684929,Clayton Barbour,WR,Oklahoma State,B12,0.013,0.03,0,0,0,0.071,0.016,0
2021,4684954,Marco Lee,RB,Virginia Tech,ACC,0.03,0,0.043,0.043,0.045,0,0.041,0
2021,4685016,Ellis Merriweather,RB,Massachusetts,Ind,0.346,0.091,0.573,0.363,0.368,0.281,0.406,0.232
2021,4685018,Jake Neufeld,WR,TCU,B12,0.015,0,0.029,0.036,0,0,0.026,0
2021,4685035,Zach Evans,RB,TCU,B12,0.268,0.075,0.394,0.307,0.305,0.125,0.305,0.183
2021,4685037,Duece Watts,WR,Tulane,AAC,0.057,0.123,0,0.054,0.048,0.091,0.056,0.058
2021,4685038,Phat Watts,WR,Tulane,AAC,0.037,0.072,0,0.024,0.033,0.06,0.025,0.058
2021,4685039,Michael Pratt,QB,Tulane,AAC,0.584,0.926,0.219,0.557,0.536,0.639,0.548,0.646
2021,4685040,Justin Ibieta,QB,Tulane,AAC,0.111,0.162,0.041,0.151,0.086,0.091,0.125,0.089
2021,4685056,Reggie Brown,TE,Tulane,AAC,0.021,0.04,0,0.042,0,0,0.03,0
2021,4685091,Jack Miller III,QB,Ohio State,B1G,0.072,0.105,0.038,0.066,0.049,0.091,0.064,0.095
2021,4685110,Anthony Smith,WR,NC State,ACC,0.045,0.075,0,0.065,0.024,0.037,0.054,0.025
2021,4685123,Tank Smith,RB,Penn State,B1G,0.029,0,0.056,0,0.041,0.038,0.011,0.061
2021,4685144,Moose Muhammad III,WR,Texas A&M,SEC,0.068,0.138,0,0.034,0.098,0.105,0.031,0.15
2021,4685170,Wesley Kommer,RB,Nevada,MWC,0.062,0.051,0.078,0.06,0.075,0.043,0.045,0.098
2021,4685183,John Paul Richardson,WR,Oklahoma State,B12,0.055,0.118,0.004,0.047,0.072,0.052,0.041,0.092
2021,4685184,Donald Chaney Jr.,RB,Miami,ACC,0.086,0.014,0.162,0.062,0.143,0.067,0.108,0.043
2021,4685186,Tyler Van Dyke,QB,Miami,ACC,0.512,0.845,0.106,0.467,0.507,0.629,0.423,0.704
2021,4685188,Michael Redding III,WR,Miami,ACC,0.016,0.028,0,0.036,0,0,0.024,0
2021,4685201,Tanner McKee,QB,Stanford,PAC,0.627,0.957,0.158,0.56,0.605,0.798,0.543,0.802
2021,4685230,Miles Cross,WR,Ohio,MAC,0.028,0.057,0,0.029,0.027,0.031,0.031,0.021
2021,4685247,Braelon Allen,RB,Wisconsin,B1G,0.272,0.043,0.386,0.346,0.27,0.129,0.323,0.123
2021,4685720,Bryce Young,QB,Alabama,SEC,0.559,0.956,0.085,0.435,0.622,0.742,0.458,0.794
2021,4685723,Roydell Williams,RB,Alabama,SEC,0.082,0.018,0.148,0.093,0.091,0.038,0.098,0.042
2021,4685739,Tre Bradford,RB,LSU,SEC,0.027,0,0.067,0,0.091,0,0,0.069
2021,4685740,Max Johnson,QB,LSU,SEC,0.522,0.858,0.117,0.476,0.494,0.676,0.458,0.655
2021,4685769,Justin Robinson,WR,Georgia,SEC,0.029,0.082,0,0.015,0.07,0,0.02,0.056
2021,4685784,Tre Watson,TE,Fresno State,MWC,0.029,0.048,0,0.04,0.025,0.014,0.038,0.009
2021,4685827,Jamal Johnson,RB,Bowling Green,MAC,0.057,0.049,0.069,0.076,0.05,0.044,0.072,0.034
2021,4685828,Stevie Rocker,RB,Arizona,PAC,0.056,0.02,0.095,0.064,0.069,0.021,0.071,0.029
2021,4685831,Marcell Barbee,WR,Texas State,SBC,0.073,0.15,0,0.067,0.069,0.084,0.065,0.088
2021,4685939,Shermari Jones,RB,Coastal Carolina,SBC,0.225,0.015,0.384,0.253,0.215,0.171,0.254,0.14
2021,4685944,Zachary Stevens,QB,Coastal Carolina,SBC,0.015,0.042,0,0.029,0,0,0.019,0
2021,4685975,Chance Lovertich,QB,Mississippi State,SEC,0.144,0.159,0.091,0.176,0.143,0.077,0.152,0.122
2021,4686093,E.J. Williams,WR,Clemson,ACC,0.034,0.061,0.005,0.031,0.034,0.032,0.024,0.052
2021,4686095,Kobe Pace,RB,Clemson,ACC,0.164,0.041,0.273,0.178,0.175,0.12,0.18,0.128
2021,4686096,Hunter Helms,QB,Clemson,ACC,0.08,0.14,0.013,0.039,0.088,0.114,0.057,0.135
2021,4686104,Johnny Wilson,WR,Arizona State,PAC,0.08,0.179,0,0.023,0.13,0.156,0.056,0.143
2021,4686164,Tai Lavatai,QB,Navy,AAC,0.338,0.77,0.264,0.323,0.279,0.42,0.333,0.352
2021,4686167,Xavier Arline,QB,Navy,AAC,0.184,0.286,0.162,0.175,0.162,0.234,0.16,0.239
2021,4686170,Jayden Umbarger,WR,Navy,AAC,0.027,0.073,0.019,0.028,0.024,0.027,0.018,0.049
2021,4686178,Daniel Jones,RB,Navy,AAC,0.03,0.015,0.034,0.045,0.009,0.033,0.032,0.026
2021,4686223,Malachi Thomas,RB,Virginia Tech,ACC,0.148,0.008,0.238,0.181,0.15,0.087,0.186,0.064
2021,4686248,Nate Boerkircher,TE,Nebraska,B1G,0.015,0.049,0,0.032,0,0,0.02,0
2021,4686255,Marcus Fleming,WR,Maryland,B1G,0.048,0.078,0,0.05,0.049,0.051,0.043,0.061
2021,4686271,Robert Lewis,WR,Georgia State,SBC,0.026,0.051,0.01,0.03,0.023,0.022,0.027,0.023
2021,4686274,Jordan Lowe,RB,Toledo,MAC,0.036,0,0.058,0.051,0.038,0,0.051,0
2021,4686301,Marcus Pierce,RB,Tennessee,SEC,0.067,0,0.107,0.073,0.068,0.06,0.078,0.028
2021,4686328,Malik Bowen-Sims,WR,Duke,ACC,0.02,0.037,0,0.016,0.02,0.03,0.02,0.019
2021,4686343,Braden Smith,WR,Louisville,ACC,0.085,0.167,0.007,0.081,0.053,0.143,0.091,0.071
2021,4686359,Shaun Grayson,TE,UNLV,MWC,0.063,0.091,0,0.034,0.111,0.077,0.023,0.15
2021,4686374,Steven McBride,WR,Kansas,B12,0.039,0.076,0.01,0.046,0.042,0.027,0.036,0.043
2021,4686377,Amauri Pesek-Hickson,RB,Kansas,B12,0.109,0.026,0.176,0.13,0.111,0.083,0.125,0.073
2021,4686378,Malik Johnson,RB,Kansas,B12,0.034,0.034,0.037,0.042,0.056,0,0.026,0.05
2021,4686382,Jared Casey,TE,Kansas,B12,0.076,0.153,0,0.075,0.132,0,0.073,0.083
2021,4686422,Xavier Hutchinson,WR,Iowa State,B12,0.109,0.206,0.003,0.113,0.093,0.131,0.105,0.118
2021,4686424,Daniel Jackson,WR,Iowa State,B12,0.015,0.024,0,0.017,0.023,0,0.024,0
2021,4686454,Colin O'Brien,TE,Wyoming,MWC,0.033,0.083,0,0.034,0.05,0,0.024,0.053
2021,4686472,Marvin Mims,WR,Oklahoma,B12,0.044,0.085,0,0.046,0.041,0.048,0.043,0.047
2021,4686473,Jaden Knowles,RB,Oklahoma,B12,0.079,0.05,0.111,0.05,0.043,0.25,0.073,0.095
2021,4686513,Frank Peasant,RB,Middle Tennessee,CUSA,0.119,0.018,0.236,0.123,0.093,0.158,0.151,0.055
2021,4686514,Bryce Bailey,WR,Middle Tennessee,CUSA,0.014,0,0.024,0,0.042,0,0.019,0
2021,4686560,Dawson Nobriga,RB,North Texas,CUSA,0.013,0,0.017,0,0,0.077,0,0.056
2021,4686606,Isaiah Johnson,RB,North Texas,CUSA,0.121,0.027,0.193,0.122,0.122,0.095,0.151,0.055
2021,4686612,Tre Harris,WR,Louisiana Tech,CUSA,0.056,0.107,0,0.048,0.063,0.061,0.046,0.082
2021,4686658,Michael Washington,RB,Buffalo,MAC,0.163,0,0.241,0.128,0.28,0.071,0.174,0.091
2021,4686767,Chris Carpenter,WR,Colorado,PAC,0.025,0.056,0,0.027,0.022,0.03,0.022,0.03
2021,4686769,Ashaad Clayton,RB,Colorado,PAC,0.087,0,0.144,0.103,0.091,0.06,0.12,0.025
2021,4686775,Montana Lemonious-Craig,WR,Colorado,PAC,0.038,0.096,0,0.014,0.06,0.052,0.025,0.064
2021,4686781,Brenden Rice,WR,Colorado,PAC,0.052,0.097,0.017,0.056,0.057,0.043,0.052,0.052
2021,4686782,Jayle Stacks,RB,Colorado,PAC,0.02,0.021,0.019,0.025,0.03,0,0.015,0.028
2021,4686817,Drew Cassens,TE,Northern Illinois,MAC,0.013,0.05,0,0,0,0,0,0.048
2021,4686820,Billy Dozier,WR,Northern Illinois,MAC,0.014,0.039,0,0.033,0,0,0.02,0
2021,4686857,Anthony Grimes,WR,Akron,MAC,0.035,0.083,0,0,0.056,0.091,0,0.111
2021,4686869,Bryce Profitt,WR,Akron,MAC,0.02,0.043,0,0,0,0.083,0,0.048
2021,4686870,George Qualls Jr.,WR,Akron,MAC,0.025,0.045,0,0.019,0.054,0,0.024,0.026
2021,4686940,Donny Marcus,RB,Ball State,MAC,0.05,0.018,0.087,0.044,0.07,0.035,0.042,0.067
2021,4686999,James Burns,WR,Miami (OH),MAC,0.054,0.13,0,0,0.118,0.125,0.047,0.077
2021,4687017,Jackson Canaan,TE,San José State,MWC,0.016,0.025,0,0.018,0.027,0,0.024,0
2021,4687373,Jordan Bly,WR,Old Dominion,CUSA,0.045,0.086,0.005,0.036,0.056,0.026,0.04,0.055
2021,4687413,Antario Brown,RB,Northern Illinois,MAC,0.142,0,0.207,0.175,0.168,0.038,0.171,0.072
2021,4687456,Chris Jackson,WR,BYU,Ind,0.049,0.065,0.032,0.042,0.061,0.029,0.041,0.07
2021,4687463,Hinckley Ropati,RB,BYU,Ind,0.052,0,0.105,0,0.083,0.154,0.017,0.158
2021,4687476,Jake Arthurs,RB,Northwestern,B1G,0.032,0,0.056,0,0.049,0.069,0.012,0.073
2021,4687493,Brandon Thomas,RB,Memphis,AAC,0.184,0.028,0.353,0.212,0.172,0.165,0.222,0.111
2021,4687509,Caden Prieskorn,TE,Memphis,AAC,0.015,0.027,0,0.009,0.024,0.019,0.017,0.011
2021,4687515,EJ Wilson Jr.,RB,Florida International,CUSA,0.115,0.042,0.198,0.135,0.105,0.098,0.135,0.069
2021,4687555,Isaiah Garcia-Castaneda,WR,New Mexico State,Ind,0.11,0.18,0.004,0.113,0.088,0.134,0.097,0.134
2021,4687556,Justice Powers,WR,New Mexico State,Ind,0.046,0.063,0.016,0.059,0.036,0.039,0.04,0.057
2021,4687558,Jonah Johnson,QB,New Mexico State,Ind,0.676,0.897,0.323,0.652,0.635,0.788,0.628,0.759
2021,4687561,Cole Harrity,WR,New Mexico State,Ind,0.054,0.085,0,0.045,0.067,0.048,0.054,0.052
2021,4687700,Malachi Holt-Bennett,WR,Indiana,B1G,0.026,0.067,0,0.045,0,0.036,0.028,0.024
2021,4688216,Chevy Brenson,WR,Ball State,MAC,0.014,0.024,0,0.016,0.021,0,0.011,0.02
2021,4688364,Darion Chafin,WR,Incarnate Word,,0.074,0.111,0,0.029,0.136,0.091,0.043,0.143
2021,4688367,Robert Ferrel,WR,Incarnate Word,,0.191,0.289,0,0.176,0.136,0.364,0.17,0.238
2021,4688380,Cameron Ward,QB,Incarnate Word,,0.706,1,0.136,0.765,0.545,0.818,0.681,0.762
2021,4688411,Zedakiah Centers,WR,Cal Poly,,0.069,0.125,0,0.036,0.083,0.105,0.042,0.125
2021,4688413,Giancarlo Woods,WR,Cal Poly,,0.056,0.1,0,0.107,0,0.053,0.063,0.042
2021,4688443,Kahliq Paulette,QB,Cal Poly,,0.111,0.1,0.125,0.143,0.083,0.105,0.125,0.083
2021,4688552,Keleki Latu,TE,California,PAC,0.038,0.083,0,0.016,0,0.111,0.022,0.073
2021,4688595,Kevorian Barnes,RB,UTSA,CUSA,0.097,0,0.158,0.069,0.143,0.091,0.089,0.118
